OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,75,3.399,31.213551,-82.354018
67395,KUM & GO #0267,"I-80, EXIT 267 & SR 38",Tipton,IA,380,2.98233333,41.769702,-91.128173
67396,Q C MART,US-61 & CR-E63,Welton,IA,270,3.699,41.908081,-90.595415
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.899,41.351663,-88.845436
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.599,41.351663,-88.845436
67398,CASEYS #3998,SR-13 & HWY-C,Lowry City                              ,MO,400,3.249,38.140028,-93.726877
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,40.739978,-84.105006
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.647363,-96.711895
67402,TA EXPRESS HOT SPRINGS,US-395/US-18 & SR-79,Hot Springs,SD,506,3.299,43.431646,-103.474363
67404,Meskwaki Travel Plaza,HIGHWAY 30 E,Tama,IA,486,3.234,42.056811,-92.543392
67405,ANTELOPE TRUCK STOP,"I-80, EXIT 386",Burns                                   ,WY,795,3.199,41.191816,-104.358907
67406,GETGO #3701,"I-99, EXIT 23",East Freedom                            ,PA,14,4.099,40.357574,-78.429737
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton                                ,IL,520,3.599,42.349736,-90.006792
67409,XTRA MART #7025,SR-146,Sutton,MA,175,3.649,42.149928,-71.762966
67410,STRIPES #40532,US-83 & US-277,Carrizo Springs,TX,740,3.349,28.524909,-99.861653
67411,LOVES TRAVEL STOP #226,"I-25, EXIT 104",Pueblo,CO,803,3.619,38.263995,-104.614187
67414,PILOT TRAVEL CENTERS #590,"I-94, EXIT 100",Alexandria,MN,250,3.46566666,45.88351,-95.374501
67416,CASEYS #4025,US-61/SR-92,Muscatine                               ,IA,380,3.299,41.477612,-91.121005
67417,QUIKTRIP #444,"I-10 EXIT, 139",Phoenix,AZ,930,3.369,33.448437,-112.074141
67418,KUM & GO #0080,"US-218/SR-27, EXIT 80 & SR-22",Riverside,IA,380,3.09733333,41.479716,-91.581274
67419,LOVES TRAVEL STOP #359,"I-75, EXIT 283",Cartersville,GA,18,3.55566666,34.16523,-84.799761
67420,LOVES TRAVEL STOP #369,I-40 EXIT 163 & SR-48,Dickson,TN,460,3.17566666,36.145933,-87.348059
67421,LOVES TRAVEL STOP #375,US-79/SR-6 & FM-485,Hearne,TX,670,3.489,30.878882,-96.596238
67422,KUM & GO #0137,"I-80, EXIT 237",Tiffin,IA,380,3.099,41.705772,-91.665042
67423,FIRELAKE GRAND TRAVEL PLAZA,"I-40, EXIT 178 & SR-102",Shawnee,OK,483,2.899,35.327293,-96.9253
67424,FLORIDA 595 TRUCK STOP,"I-595/SR-84, EXIT 9 & US-441",Fort Lauderdale,FL,64,3.769,26.122308,-80.143379
67425,LITTLEFIELD EXPRESS #15,"US-67, EXIT 55 & SR-258",Bald Knob,AR,695,3.309,35.310092,-91.56719
67426,Spearville Truck Stop,"I-56, 126 RD",Spearville                              ,KS,570,3.46566666,37.850019,-99.756793
67427,CASEYS #2907,I-57 & I-62,Charleston,MO,275,3.044,36.923303,-89.350117
67428,CONOCO,"I-95, EXIT 12",Carteret                                ,NJ,79,3.499,40.577327,-74.2282
67429,7-ELEVEN #40396,"NJTP, EXIT 8A",Monroe Township,NJ,115,3.559,40.335756,-74.433446
67431,SPARKYS ONE STOP #32,I-30 & CR 33,Carroll,IA,320,3.23233333,42.019363,-94.860335
67432,PILOT TRAVEL CENTERS #471,US-27 & US-17,Haines City,FL,140,3.559,28.106731,-81.628742
67432,PILOT TRAVEL CENTER #471,US-27 & US-17,Haines City,FL,140,3.569,28.106731,-81.628742
67434,SHELL FOOD MART,"I-35, EXIT 54",Cameron,MO,400,2.99066666,39.74127,-94.238448
67435,7 ELEVEN #40122,I-95 MM2,Newark,DE,160,3.459,39.682836,-75.751568
67436,7-ELEVEN #40069,"I-81, EXIT 29",Shippensburg,PA,70,3.42233333,40.05072,-77.520549
67437,CANDIA FIRST STOP,"SR-101, EXIT 3",Candia                                  ,NH,170,3.899,43.077916,-71.277237
67438,LOVES TRAVEL STOP #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.353,29.187199,-82.140092
67438,LOVES TRAVEL STOPS #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.329,29.187199,-82.140092
67439,LOVES TRAVEL STOPS #380,US-287/SR-114,Rhome,TX,630,3.089,33.053456,-97.471966
67439,LOVES TRAVEL STOP #380,US-287/SR-114,Rhome,TX,630,3.161,33.053456,-97.471966
67440,PILOT TRAVEL CENTERS #503,"I-79, EXIT 146 & CR-77",Morgantown,WV,165,4.059,39.629681,-79.955944
67442,PILOT #4598,I-75 EXIT 56,Niota,TN,285,3.599,35.513407,-84.54521
67443,PILOT #4599,"I-24, EXIT 135",Monteagle,TN,285,3.33566666,35.240312,-85.83499
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.95368953,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90457465,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90399897,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.81157149,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.97950166,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.8132543,,
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95078155,35.028826,-89.836004
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95981025,35.028826,-89.836004
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95252583,35.028826,-89.836004
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.96039416,35.028826,-89.836004
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95078155,39.965271,-83.070743
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67317193,39.965271,-83.070743
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95981025,39.965271,-83.070743
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67506448,39.965271,-83.070743
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95252583,39.965271,-83.070743
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.96039416,39.965271,-83.070743
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.22920168,44.947109,-90.319479
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23949171,44.947109,-90.319479
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.09933844,44.947109,-90.319479
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23106887,44.947109,-90.319479
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.32322097,29.50851,-98.658194
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25798323,29.50851,-98.658194
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.00941454,29.50851,-98.658194
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.3504892,29.50851,-98.658194
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25704369,29.50851,-98.658194
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.31463179,29.50851,-98.658194
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.56361446,32.273148,-89.986806
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73711612,32.273148,-89.986806
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.70020344,32.273148,-89.986806
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.72969139,32.273148,-89.986806
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.64532377,32.273148,-89.986806
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73656513,32.273148,-89.986806
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39394131,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39543974,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.34071441,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.33899404,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.40169746,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.43010883,,
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.44962533,39.22079,-87.38502
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.64532377,39.22079,-87.38502
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.48541438,39.22079,-87.38502
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.67398278,39.22079,-87.38502
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.70920637,39.22079,-87.38502
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.39643942,39.22079,-87.38502
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.06394305,31.437149,-92.400355
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.98155204,31.437149,-92.400355
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07143281,31.437149,-92.400355
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.0621496,31.437149,-92.400355
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07203318,31.437149,-92.400355
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.97950166,31.437149,-92.400355
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56361446,32.719116,-96.786897
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73711612,32.719116,-96.786897
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56099338,32.719116,-96.786897
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.5617793,32.719116,-96.786897
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.72969139,32.719116,-96.786897
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73656513,32.719116,-96.786897
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.18305536,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06304613,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.0621496,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.90457465,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06394305,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.98155204,,
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67317193,30.683252,-92.147622
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.93248441,30.683252,-92.147622
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67506448,30.683252,-92.147622
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.87609333,30.683252,-92.147622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.01621367,31.6174,-94.119362
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.07143281,31.6174,-94.119362
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.87010202,31.6174,-94.119362
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86810903,31.6174,-94.119362
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.00823444,31.6174,-94.119362
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86725552,31.6174,-94.119362
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.72804545,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.56361446,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.93248441,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.95981025,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.86810903,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.92467152,,
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59114784,32.251892,-110.817281
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45521463,32.251892,-110.817281
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60231851,32.251892,-110.817281
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45292033,32.251892,-110.817281
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59317483,32.251892,-110.817281
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60163996,32.251892,-110.817281
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.64888344,30.306965,-90.91968
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23231459,30.306965,-90.91968
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.43420612,30.306965,-90.91968
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23013507,30.306965,-90.91968
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.22920168,30.306965,-90.91968
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.35113072,30.306965,-90.91968
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65338686,40.074981,-86.049888
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61747561,40.074981,-86.049888
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65284821,40.074981,-86.049888
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61933947,40.074981,-86.049888
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.64612848,40.074981,-86.049888
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.58883539,40.074981,-86.049888
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7575457,39.378939,-85.3883
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7567164,39.378939,-85.3883
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.82028205,39.378939,-85.3883
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.75588747,39.378939,-85.3883
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.48002694,39.378939,-85.3883
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.76502588,39.378939,-85.3883
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39394131,39.788102,-85.155242
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39643942,39.788102,-85.155242
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45801858,39.788102,-85.155242
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45114834,39.788102,-85.155242
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45750874,39.788102,-85.155242
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39469036,39.788102,-85.155242
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.31798054,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22688923,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.2571269,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.23474054,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22760141,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22831391,,
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31041527,40.480314,-86.394719
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31114588,40.480314,-86.394719
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31846981,40.480314,-86.394719
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31285191,40.480314,-86.394719
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31187682,40.480314,-86.394719
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.39543974,38.096378,-87.495033
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.33899404,38.096378,-87.495033
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.58883539,38.096378,-87.495033
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.34071441,38.096378,-87.495033
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.43010883,38.096378,-87.495033
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.4296031,38.096378,-87.495033
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.37379182,40.154489,-85.212746
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.40219907,40.154489,-85.212746
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.36609929,40.154489,-85.212746
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.53471126,40.154489,-85.212746
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.45216443,40.154489,-85.212746
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.31114588,40.154489,-85.212746
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45390331,40.952195,-87.300073
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46276974,40.952195,-87.300073
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45292033,40.952195,-87.300073
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45193778,40.952195,-87.300073
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46211176,40.952195,-87.300073
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45521463,40.952195,-87.300073
67612,FLYING J TRAVEL PLAZA #914- TOWN PUMP,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,820,3.609,46.870105,-113.995267
67613,KWIK STAR #490,"US-20, EXIT 225 & SR-27/SR-58",Cedar Falls,IA,565,3.524,42.536181,-92.447758
67614,KWIK TRIP #622,US-14 & CR-5,Byron,MN,515,3.574,44.032592,-92.645439
67615,KWIK TRIP #844,US-63,Lake City,MN,515,3.549,44.447847,-92.267866
67616,KWIK TRIP #887,"US-41, EXIT 139 & SR-15",Appleton,WI,582,3.30233333,44.261397,-88.406974
67617,Twice Daily Convenience Store #8046,"I-24, EXIT 31 & SR-249",Joelton,TN,460,3.349,36.313108,-86.865277
67618,7-ELEVEN #40441,I-80 MM 21E,West Unity,OH,550,3.66233333,41.586162,-84.434949
67619,7-ELEVEN #40442,"I-80, MM 21W",West Unity,OH,550,3.66233333,41.586162,-84.434949
67620,LOVES TRAVEL STOP #452,"I-35, EXIT 70",Pauls Valley,OK,253,3.649,34.739205,-97.218509
67621,FLYING J TRAVEL PLAZA #925- TOWN PUMP,"I-15, EXIT 277",Great Falls,MT,815,3.63566666,47.504885,-111.29189
67622,LOVES TRAVEL STOP #454,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.589,46.659965,-122.963432
67623,LOVES TRAVEL STOP #301,"I-90, EXIT 2",Post Falls,ID,970,3.74566666,47.711011,-116.948088
67624,LOVES TRAVEL STOP #300,I-70 EXIT 304,Bennett,CO,800,3.32566666,39.757137,-104.427305
67625,LOVES TRAVEL STOP #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.553,30.797136,-85.376597
67625,LOVES TRAVEL STOPS #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.589,30.797136,-85.376597
67626,KWIK TRIP #316,SR-15 N/SR-22 E,Hutchinson,MN,451,3.279,44.88774,-94.369706
67627,PILOT #4556,"I-75, EXIT 329",Wildwood,FL,225,3.22566666,28.865286,-82.039429
67627,PILOT TRAVEL CENTER #4556,"I-75, EXIT 329",Wildwood,FL,225,3.319,28.865286,-82.039429
67628,LOVES TRAVEL STOP #394,"I-65,EXIT 230",Demotte,IN,365,3.51233333,41.195037,-87.19864
67629,KWIK TRIP #681,"I-94, EXIT 205",Saint Michael,MN,451,3.29733333,45.210202,-93.664808
67630,KWIK TRIP #630,US-151/SR-32/SR-57,Chilton,WI,582,3.36566666,44.028944,-88.162815
67634,54 TRUCK STOP,US-54,Mullinville                             ,KS,357,3.46566666,37.586131,-99.475674
67635,LOVES TRAVEL STOP #456,I-280 EXIT 1B,Perrysburg,OH,550,3.76066666,41.557118,-83.627932
67636,LOVES TRAVEL STOPS #258,"I-35, EXIT 183",Ottawa,KS,336,3.239,39.127365,-97.656809
67636,LOVES TRAVEL STOP #258,"I-35, EXIT 183",Ottawa,KS,336,3.263,39.127365,-97.656809
67637,Power Gas & Truck Stop,US-1/US-9/US-46 & SR-5,Palisades Park                          ,NJ,115,3.219,40.848156,-73.997639
67641,DANIEL BOONE TRAVEL CENTER,US-23 /US-421/US-58 & SR-871,Duffield,VA,405,3.55733333,36.711763,-82.793294
67642,GO MART FOOD STORE #103,SR-16 & CR 50/39,Ellenboro                               ,WV,44,3.699,39.264523,-81.056222
67643,QUALITY MART #62,I-77 EXIT 82,Jonesville,NC,65,2.859,36.239301,-80.844515
67644,PARKERS #31 (DISCOUNT AVAILABLE),US-80/SR-26 & US-280,Ellabell,GA,195,3.03233333,32.123537,-81.485667
67645,CIRCLE K #2721416,US-441 & SR-20,Gainesville,FL,75,3.899,29.651968,-82.324985
67647,BUCHS TRUCK STOP,SR-7,Steubenville                            ,OH,542,3.69233333,40.360071,-80.615103
67650,VIRGINIA FAST STOP,SR-78 & SR-125,Virginia,IL,318,3.759,39.95116,-90.212343
67651,SIMMONS,US-60/SR-21,Ellsinore,MO,275,3.424,36.934219,-90.746788
67652,ON THE GO TRAVEL CENTER,"I-435, EXIT 8",Kansas City,KS,400,3.999,39.113456,-94.626497
67655,CIRCLE K #2706627,"I-10, EXIT 261",Slidell,LA,725,3.189,30.275195,-89.781175
67656,KWIK TRIP #888,US-10/US-49 & SR-54,Waupaca,WI,395,3.45733333,44.492789,-88.965042
67657,KWIK TRIP #463,US-52/SR-60,Zumbrota,MN,515,3.524,44.293967,-92.668914
67658,MIRABITO #41,I-81 EXIT 13,Tully                                   ,NY,12,4.299,42.798123,-76.10937
67664,CEFCO #16,SR-171,Godley,TX,637,2.98233333,32.449029,-97.526689
67665,ALL STAR,US-75 N,Sabetha                                 ,KS,553,3.499,39.903428,-95.801826
67666,5 STAR TRUCK STOP,"I-44, EXIT 137",Oklahoma City,OK,483,2.879,35.472989,-97.517054
